fecha,mes,anio,linea,tipo_pago,afluencia
2022-12-20,Diciembre,2022,Línea 8,Prepago,1198
2022-12-20,Diciembre,2022,Línea 8,Gratuidad,123
2022-12-20,Diciembre,2022,Línea 9,Boleto,4392
2022-12-20,Diciembre,2022,Línea 9,Prepago,1980
2022-12-20,Diciembre,2022,Línea 9,Gratuidad,3699
2022-12-20,Diciembre,2022,Línea 10,Boleto,0
2022-12-20,Diciembre,2022,Línea 10,Prepago,56101
2022-12-20,Diciembre,2022,Línea 10,Gratuidad,6108
2022-12-21,Diciembre,2022,Línea 1,Boleto,33889
2022-12-21,Diciembre,2022,Línea 1,Prepago,15348
2022-12-21,Diciembre,2022,Línea 1,Gratuidad,20494
2022-12-21,Diciembre,2022,Línea 1 Nochebús,Boleto,406
2022-12-21,Diciembre,2022,Línea 1 Nochebús,Prepago,74
2022-12-21,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-21,Diciembre,2022,Línea 2,Boleto,16643
2022-12-21,Diciembre,2022,Línea 2,Prepago,8893
2022-12-21,Diciembre,2022,Línea 2,Gratuidad,12161
2022-12-21,Diciembre,2022,Línea 3,Boleto,5625
2022-12-21,Diciembre,2022,Línea 3,Prepago,2413
2022-12-21,Diciembre,2022,Línea 3,Gratuidad,4159
2022-12-21,Diciembre,2022,Línea 4,Boleto,12120
2022-12-21,Diciembre,2022,Línea 4,Prepago,1344
2022-12-21,Diciembre,2022,Línea 4,Gratuidad,4723
2022-12-21,Diciembre,2022,Línea 5,Boleto,6139
2022-12-21,Diciembre,2022,Línea 5,Prepago,2895
2022-12-21,Diciembre,2022,Línea 5,Gratuidad,3271
2022-12-21,Diciembre,2022,Línea 6,Boleto,6143
2022-12-21,Diciembre,2022,Línea 6,Prepago,888
2022-12-21,Diciembre,2022,Línea 6,Gratuidad,2234
2022-12-21,Diciembre,2022,Línea 7,Boleto,13985
2022-12-21,Diciembre,2022,Línea 7,Prepago,1582
2022-12-21,Diciembre,2022,Línea 7,Gratuidad,4166
2022-12-21,Diciembre,2022,Línea 8,Boleto,2044
2022-12-21,Diciembre,2022,Línea 8,Prepago,1162
2022-12-21,Diciembre,2022,Línea 8,Gratuidad,116
2022-12-21,Diciembre,2022,Línea 9,Boleto,4158
2022-12-21,Diciembre,2022,Línea 9,Prepago,1353
2022-12-21,Diciembre,2022,Línea 9,Gratuidad,3199
2022-12-21,Diciembre,2022,Línea 10,Boleto,0
2022-12-21,Diciembre,2022,Línea 10,Prepago,54849
2022-12-21,Diciembre,2022,Línea 10,Gratuidad,5295
2022-12-22,Diciembre,2022,Línea 1,Boleto,36577
2022-12-22,Diciembre,2022,Línea 1,Prepago,17548
2022-12-22,Diciembre,2022,Línea 1,Gratuidad,22529
2022-12-22,Diciembre,2022,Línea 1 Nochebús,Boleto,422
2022-12-22,Diciembre,2022,Línea 1 Nochebús,Prepago,111
2022-12-22,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-22,Diciembre,2022,Línea 2,Boleto,15084
2022-12-22,Diciembre,2022,Línea 2,Prepago,7645
2022-12-22,Diciembre,2022,Línea 2,Gratuidad,10824
2022-12-22,Diciembre,2022,Línea 3,Boleto,5479
2022-12-22,Diciembre,2022,Línea 3,Prepago,2070
2022-12-22,Diciembre,2022,Línea 3,Gratuidad,3906
2022-12-22,Diciembre,2022,Línea 4,Boleto,10896
2022-12-22,Diciembre,2022,Línea 4,Prepago,1228
2022-12-22,Diciembre,2022,Línea 4,Gratuidad,4253
2022-12-22,Diciembre,2022,Línea 5,Boleto,5645
2022-12-22,Diciembre,2022,Línea 5,Prepago,2842
2022-12-22,Diciembre,2022,Línea 5,Gratuidad,3072
2022-12-22,Diciembre,2022,Línea 6,Boleto,7645
2022-12-22,Diciembre,2022,Línea 6,Prepago,1040
2022-12-22,Diciembre,2022,Línea 6,Gratuidad,2759
2022-12-22,Diciembre,2022,Línea 7,Boleto,12900
2022-12-22,Diciembre,2022,Línea 7,Prepago,1264
2022-12-22,Diciembre,2022,Línea 7,Gratuidad,3790
2022-12-22,Diciembre,2022,Línea 8,Boleto,1214
2022-12-22,Diciembre,2022,Línea 8,Prepago,637
2022-12-22,Diciembre,2022,Línea 8,Gratuidad,67
2022-12-22,Diciembre,2022,Línea 9,Boleto,4555
2022-12-22,Diciembre,2022,Línea 9,Prepago,1759
2022-12-22,Diciembre,2022,Línea 9,Gratuidad,3666
2022-12-22,Diciembre,2022,Línea 10,Boleto,0
2022-12-22,Diciembre,2022,Línea 10,Prepago,52457
2022-12-22,Diciembre,2022,Línea 10,Gratuidad,5932
2022-12-23,Diciembre,2022,Línea 1,Boleto,36092
2022-12-23,Diciembre,2022,Línea 1,Prepago,15725
2022-12-23,Diciembre,2022,Línea 1,Gratuidad,21568
2022-12-23,Diciembre,2022,Línea 1 Nochebús,Boleto,705
2022-12-23,Diciembre,2022,Línea 1 Nochebús,Prepago,224
2022-12-23,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-23,Diciembre,2022,Línea 2,Boleto,14440
2022-12-23,Diciembre,2022,Línea 2,Prepago,7034
2022-12-23,Diciembre,2022,Línea 2,Gratuidad,10227
2022-12-23,Diciembre,2022,Línea 3,Boleto,5557
2022-12-23,Diciembre,2022,Línea 3,Prepago,3079
2022-12-23,Diciembre,2022,Línea 3,Gratuidad,4469
2022-12-23,Diciembre,2022,Línea 4,Boleto,10646
2022-12-23,Diciembre,2022,Línea 4,Prepago,1251
2022-12-23,Diciembre,2022,Línea 4,Gratuidad,4174
2022-12-23,Diciembre,2022,Línea 5,Boleto,5714
2022-12-23,Diciembre,2022,Línea 5,Prepago,2357
2022-12-23,Diciembre,2022,Línea 5,Gratuidad,2922
2022-12-23,Diciembre,2022,Línea 6,Boleto,6583
2022-12-23,Diciembre,2022,Línea 6,Prepago,879
2022-12-23,Diciembre,2022,Línea 6,Gratuidad,2371
2022-12-23,Diciembre,2022,Línea 7,Boleto,12806
2022-12-23,Diciembre,2022,Línea 7,Prepago,1401
2022-12-23,Diciembre,2022,Línea 7,Gratuidad,3801
2022-12-23,Diciembre,2022,Línea 8,Boleto,1266
2022-12-23,Diciembre,2022,Línea 8,Prepago,0
2022-12-23,Diciembre,2022,Línea 8,Gratuidad,46
2022-12-23,Diciembre,2022,Línea 9,Boleto,4281
2022-12-23,Diciembre,2022,Línea 9,Prepago,1507
2022-12-23,Diciembre,2022,Línea 9,Gratuidad,3360
2022-12-23,Diciembre,2022,Línea 10,Boleto,0
2022-12-23,Diciembre,2022,Línea 10,Prepago,53414
2022-12-23,Diciembre,2022,Línea 10,Gratuidad,5772
2022-12-24,Diciembre,2022,Línea 1,Boleto,25729
2022-12-24,Diciembre,2022,Línea 1,Prepago,9530
2022-12-24,Diciembre,2022,Línea 1,Gratuidad,14676
2022-12-24,Diciembre,2022,Línea 1 Nochebús,Boleto,546
2022-12-24,Diciembre,2022,Línea 1 Nochebús,Prepago,147
2022-12-24,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-24,Diciembre,2022,Línea 2,Boleto,8565
2022-12-24,Diciembre,2022,Línea 2,Prepago,3538
2022-12-24,Diciembre,2022,Línea 2,Gratuidad,5764
2022-12-24,Diciembre,2022,Línea 3,Boleto,6378
2022-12-24,Diciembre,2022,Línea 3,Prepago,1376
2022-12-24,Diciembre,2022,Línea 3,Gratuidad,4012
2022-12-24,Diciembre,2022,Línea 4,Boleto,7839
2022-12-24,Diciembre,2022,Línea 4,Prepago,735
2022-12-24,Diciembre,2022,Línea 4,Gratuidad,3008
2022-12-24,Diciembre,2022,Línea 5,Boleto,3249
2022-12-24,Diciembre,2022,Línea 5,Prepago,806
2022-12-24,Diciembre,2022,Línea 5,Gratuidad,1468
2022-12-24,Diciembre,2022,Línea 6,Boleto,4386
2022-12-24,Diciembre,2022,Línea 6,Prepago,472
2022-12-24,Diciembre,2022,Línea 6,Gratuidad,1543
2022-12-24,Diciembre,2022,Línea 7,Boleto,4186
2022-12-24,Diciembre,2022,Línea 7,Prepago,904
2022-12-24,Diciembre,2022,Línea 7,Gratuidad,1362
2022-12-24,Diciembre,2022,Línea 8,Boleto,0
2022-12-24,Diciembre,2022,Línea 8,Prepago,0
2022-12-24,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-24,Diciembre,2022,Línea 9,Boleto,3394
2022-12-24,Diciembre,2022,Línea 9,Prepago,1127
2022-12-24,Diciembre,2022,Línea 9,Gratuidad,2625
2022-12-24,Diciembre,2022,Línea 10,Boleto,0
2022-12-24,Diciembre,2022,Línea 10,Prepago,36229
2022-12-24,Diciembre,2022,Línea 10,Gratuidad,3909
2022-12-25,Diciembre,2022,Línea 1,Boleto,13029
2022-12-25,Diciembre,2022,Línea 1,Prepago,4532
2022-12-25,Diciembre,2022,Línea 1,Gratuidad,7309
2022-12-25,Diciembre,2022,Línea 1 Nochebús,Boleto,129
2022-12-25,Diciembre,2022,Línea 1 Nochebús,Prepago,35
2022-12-25,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-25,Diciembre,2022,Línea 2,Boleto,4040
2022-12-25,Diciembre,2022,Línea 2,Prepago,1611
2022-12-25,Diciembre,2022,Línea 2,Gratuidad,2691
2022-12-25,Diciembre,2022,Línea 3,Boleto,2974
2022-12-25,Diciembre,2022,Línea 3,Prepago,777
2022-12-25,Diciembre,2022,Línea 3,Gratuidad,1941
2022-12-25,Diciembre,2022,Línea 4,Boleto,3582
2022-12-25,Diciembre,2022,Línea 4,Prepago,325
2022-12-25,Diciembre,2022,Línea 4,Gratuidad,1371
2022-12-25,Diciembre,2022,Línea 5,Boleto,2177
2022-12-25,Diciembre,2022,Línea 5,Prepago,446
2022-12-25,Diciembre,2022,Línea 5,Gratuidad,949
2022-12-25,Diciembre,2022,Línea 6,Boleto,2491
2022-12-25,Diciembre,2022,Línea 6,Prepago,227
2022-12-25,Diciembre,2022,Línea 6,Gratuidad,864
2022-12-25,Diciembre,2022,Línea 7,Boleto,9109
2022-12-25,Diciembre,2022,Línea 7,Prepago,669
2022-12-25,Diciembre,2022,Línea 7,Gratuidad,2616
2022-12-25,Diciembre,2022,Línea 8,Boleto,0
2022-12-25,Diciembre,2022,Línea 8,Prepago,0
2022-12-25,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-25,Diciembre,2022,Línea 9,Boleto,1935
2022-12-25,Diciembre,2022,Línea 9,Prepago,429
2022-12-25,Diciembre,2022,Línea 9,Gratuidad,1372
2022-12-25,Diciembre,2022,Línea 10,Boleto,0
2022-12-25,Diciembre,2022,Línea 10,Prepago,12846
2022-12-25,Diciembre,2022,Línea 10,Gratuidad,2317
2022-12-26,Diciembre,2022,Línea 1,Boleto,29375
2022-12-26,Diciembre,2022,Línea 1,Prepago,12476
2022-12-26,Diciembre,2022,Línea 1,Gratuidad,17420
2022-12-26,Diciembre,2022,Línea 1 Nochebús,Boleto,206
2022-12-26,Diciembre,2022,Línea 1 Nochebús,Prepago,42
2022-12-26,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-26,Diciembre,2022,Línea 2,Boleto,11690
2022-12-26,Diciembre,2022,Línea 2,Prepago,5786
2022-12-26,Diciembre,2022,Línea 2,Gratuidad,8323
2022-12-26,Diciembre,2022,Línea 3,Boleto,5256
2022-12-26,Diciembre,2022,Línea 3,Prepago,2077
2022-12-26,Diciembre,2022,Línea 3,Gratuidad,3794
2022-12-26,Diciembre,2022,Línea 4,Boleto,10336
2022-12-26,Diciembre,2022,Línea 4,Prepago,1240
2022-12-26,Diciembre,2022,Línea 4,Gratuidad,4061
2022-12-26,Diciembre,2022,Línea 5,Boleto,5446
2022-12-26,Diciembre,2022,Línea 5,Prepago,2385
2022-12-26,Diciembre,2022,Línea 5,Gratuidad,2835
2022-12-26,Diciembre,2022,Línea 6,Boleto,4534
2022-12-26,Diciembre,2022,Línea 6,Prepago,674
2022-12-26,Diciembre,2022,Línea 6,Gratuidad,1655
2022-12-26,Diciembre,2022,Línea 7,Boleto,12836
2022-12-26,Diciembre,2022,Línea 7,Prepago,1318
2022-12-26,Diciembre,2022,Línea 7,Gratuidad,3787
2022-12-26,Diciembre,2022,Línea 8,Boleto,0
2022-12-26,Diciembre,2022,Línea 8,Prepago,0
2022-12-26,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-26,Diciembre,2022,Línea 9,Boleto,3982
2022-12-26,Diciembre,2022,Línea 9,Prepago,1283
2022-12-26,Diciembre,2022,Línea 9,Gratuidad,3056
2022-12-26,Diciembre,2022,Línea 10,Boleto,0
2022-12-26,Diciembre,2022,Línea 10,Prepago,46170
2022-12-26,Diciembre,2022,Línea 10,Gratuidad,5623
2022-12-27,Diciembre,2022,Línea 1,Boleto,32862
2022-12-27,Diciembre,2022,Línea 1,Prepago,13499
2022-12-27,Diciembre,2022,Línea 1,Gratuidad,19297
2022-12-27,Diciembre,2022,Línea 1 Nochebús,Boleto,213
2022-12-27,Diciembre,2022,Línea 1 Nochebús,Prepago,65
2022-12-27,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-27,Diciembre,2022,Línea 2,Boleto,13490
2022-12-27,Diciembre,2022,Línea 2,Prepago,6728
2022-12-27,Diciembre,2022,Línea 2,Gratuidad,9628
2022-12-27,Diciembre,2022,Línea 3,Boleto,6062
2022-12-27,Diciembre,2022,Línea 3,Prepago,2531
2022-12-27,Diciembre,2022,Línea 3,Gratuidad,4447
2022-12-27,Diciembre,2022,Línea 4,Boleto,11082
2022-12-27,Diciembre,2022,Línea 4,Prepago,1285
2022-12-27,Diciembre,2022,Línea 4,Gratuidad,4339
2022-12-27,Diciembre,2022,Línea 5,Boleto,6132
2022-12-27,Diciembre,2022,Línea 5,Prepago,2456
2022-12-27,Diciembre,2022,Línea 5,Gratuidad,3109
2022-12-27,Diciembre,2022,Línea 6,Boleto,5339
2022-12-27,Diciembre,2022,Línea 6,Prepago,806
2022-12-27,Diciembre,2022,Línea 6,Gratuidad,1952
2022-12-27,Diciembre,2022,Línea 7,Boleto,12430
2022-12-27,Diciembre,2022,Línea 7,Prepago,1246
2022-12-27,Diciembre,2022,Línea 7,Gratuidad,3660
2022-12-27,Diciembre,2022,Línea 8,Boleto,0
2022-12-27,Diciembre,2022,Línea 8,Prepago,0
2022-12-27,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-27,Diciembre,2022,Línea 9,Boleto,3408
2022-12-27,Diciembre,2022,Línea 9,Prepago,1525
2022-12-27,Diciembre,2022,Línea 9,Gratuidad,2864
2022-12-27,Diciembre,2022,Línea 10,Boleto,0
2022-12-27,Diciembre,2022,Línea 10,Prepago,46342
2022-12-27,Diciembre,2022,Línea 10,Gratuidad,6254
2022-12-28,Diciembre,2022,Línea 1,Boleto,34564
2022-12-28,Diciembre,2022,Línea 1,Prepago,14767
2022-12-28,Diciembre,2022,Línea 1,Gratuidad,20533
2022-12-28,Diciembre,2022,Línea 1 Nochebús,Boleto,214
2022-12-28,Diciembre,2022,Línea 1 Nochebús,Prepago,61
2022-12-28,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-28,Diciembre,2022,Línea 2,Boleto,12787
2022-12-28,Diciembre,2022,Línea 2,Prepago,6056
2022-12-28,Diciembre,2022,Línea 2,Gratuidad,8974
2022-12-28,Diciembre,2022,Línea 3,Boleto,6316
2022-12-28,Diciembre,2022,Línea 3,Prepago,2348
2022-12-28,Diciembre,2022,Línea 3,Gratuidad,4483
2022-12-28,Diciembre,2022,Línea 4,Boleto,11596
2022-12-28,Diciembre,2022,Línea 4,Prepago,1404
2022-12-28,Diciembre,2022,Línea 4,Gratuidad,4560
2022-12-28,Diciembre,2022,Línea 5,Boleto,7178
2022-12-28,Diciembre,2022,Línea 5,Prepago,2745
2022-12-28,Diciembre,2022,Línea 5,Gratuidad,3592
2022-12-28,Diciembre,2022,Línea 6,Boleto,4974
2022-12-28,Diciembre,2022,Línea 6,Prepago,693
2022-12-28,Diciembre,2022,Línea 6,Gratuidad,1800
2022-12-28,Diciembre,2022,Línea 7,Boleto,12597
2022-12-28,Diciembre,2022,Línea 7,Prepago,1257
2022-12-28,Diciembre,2022,Línea 7,Gratuidad,3707
2022-12-28,Diciembre,2022,Línea 8,Boleto,0
2022-12-28,Diciembre,2022,Línea 8,Prepago,0
2022-12-28,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-28,Diciembre,2022,Línea 9,Boleto,3990
2022-12-28,Diciembre,2022,Línea 9,Prepago,1107
2022-12-28,Diciembre,2022,Línea 9,Gratuidad,2959
2022-12-28,Diciembre,2022,Línea 10,Boleto,0
2022-12-28,Diciembre,2022,Línea 10,Prepago,45948
2022-12-28,Diciembre,2022,Línea 10,Gratuidad,6847
2022-12-29,Diciembre,2022,Línea 1,Boleto,35100
2022-12-29,Diciembre,2022,Línea 1,Prepago,15110
2022-12-29,Diciembre,2022,Línea 1,Gratuidad,20899
2022-12-29,Diciembre,2022,Línea 1 Nochebús,Boleto,418
2022-12-29,Diciembre,2022,Línea 1 Nochebús,Prepago,92
2022-12-29,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-29,Diciembre,2022,Línea 2,Boleto,13742
2022-12-29,Diciembre,2022,Línea 2,Prepago,6294
2022-12-29,Diciembre,2022,Línea 2,Gratuidad,9542
2022-12-29,Diciembre,2022,Línea 3,Boleto,5148
2022-12-29,Diciembre,2022,Línea 3,Prepago,2868
2022-12-29,Diciembre,2022,Línea 3,Gratuidad,4148
2022-12-29,Diciembre,2022,Línea 4,Boleto,10367
2022-12-29,Diciembre,2022,Línea 4,Prepago,1440
2022-12-29,Diciembre,2022,Línea 4,Gratuidad,4142
2022-12-29,Diciembre,2022,Línea 5,Boleto,6636
2022-12-29,Diciembre,2022,Línea 5,Prepago,2554
2022-12-29,Diciembre,2022,Línea 5,Gratuidad,3327
2022-12-29,Diciembre,2022,Línea 6,Boleto,6886
2022-12-29,Diciembre,2022,Línea 6,Prepago,995
2022-12-29,Diciembre,2022,Línea 6,Gratuidad,2504
2022-12-29,Diciembre,2022,Línea 7,Boleto,12008
2022-12-29,Diciembre,2022,Línea 7,Prepago,1053
2022-12-29,Diciembre,2022,Línea 7,Gratuidad,3495
2022-12-29,Diciembre,2022,Línea 8,Boleto,0
2022-12-29,Diciembre,2022,Línea 8,Prepago,0
2022-12-29,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-29,Diciembre,2022,Línea 9,Boleto,4092
2022-12-29,Diciembre,2022,Línea 9,Prepago,1654
2022-12-29,Diciembre,2022,Línea 9,Gratuidad,3336
2022-12-29,Diciembre,2022,Línea 10,Boleto,0
2022-12-29,Diciembre,2022,Línea 10,Prepago,49080
2022-12-29,Diciembre,2022,Línea 10,Gratuidad,5885
2022-12-30,Diciembre,2022,Línea 1,Boleto,36018
2022-12-30,Diciembre,2022,Línea 1,Prepago,15559
2022-12-30,Diciembre,2022,Línea 1,Gratuidad,21468
2022-12-30,Diciembre,2022,Línea 1 Nochebús,Boleto,512
2022-12-30,Diciembre,2022,Línea 1 Nochebús,Prepago,177
2022-12-30,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-30,Diciembre,2022,Línea 2,Boleto,13001
2022-12-30,Diciembre,2022,Línea 2,Prepago,5753
2022-12-30,Diciembre,2022,Línea 2,Gratuidad,8931
2022-12-30,Diciembre,2022,Línea 3,Boleto,4428
2022-12-30,Diciembre,2022,Línea 3,Prepago,2193
2022-12-30,Diciembre,2022,Línea 3,Gratuidad,3426
2022-12-30,Diciembre,2022,Línea 4,Boleto,10803
2022-12-30,Diciembre,2022,Línea 4,Prepago,1485
2022-12-30,Diciembre,2022,Línea 4,Gratuidad,4311
2022-12-30,Diciembre,2022,Línea 5,Boleto,6861
2022-12-30,Diciembre,2022,Línea 5,Prepago,2997
2022-12-30,Diciembre,2022,Línea 5,Gratuidad,3569
2022-12-30,Diciembre,2022,Línea 6,Boleto,5981
2022-12-30,Diciembre,2022,Línea 6,Prepago,809
2022-12-30,Diciembre,2022,Línea 6,Gratuidad,2157
2022-12-30,Diciembre,2022,Línea 7,Boleto,11909
2022-12-30,Diciembre,2022,Línea 7,Prepago,977
2022-12-30,Diciembre,2022,Línea 7,Gratuidad,3448
2022-12-30,Diciembre,2022,Línea 8,Boleto,0
2022-12-30,Diciembre,2022,Línea 8,Prepago,0
2022-12-30,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-30,Diciembre,2022,Línea 9,Boleto,4056
2022-12-30,Diciembre,2022,Línea 9,Prepago,1352
2022-12-30,Diciembre,2022,Línea 9,Gratuidad,3140
2022-12-30,Diciembre,2022,Línea 10,Boleto,0
2022-12-30,Diciembre,2022,Línea 10,Prepago,46985
2022-12-30,Diciembre,2022,Línea 10,Gratuidad,6233
2022-12-31,Diciembre,2022,Línea 1,Boleto,24256
2022-12-31,Diciembre,2022,Línea 1,Prepago,9160
2022-12-31,Diciembre,2022,Línea 1,Gratuidad,13909
2022-12-31,Diciembre,2022,Línea 1 Nochebús,Boleto,760
2022-12-31,Diciembre,2022,Línea 1 Nochebús,Prepago,269
2022-12-31,Diciembre,2022,Línea 1 Nochebús,Gratuidad,0
2022-12-31,Diciembre,2022,Línea 2,Boleto,8205
2022-12-31,Diciembre,2022,Línea 2,Prepago,3308
2022-12-31,Diciembre,2022,Línea 2,Gratuidad,5483
2022-12-31,Diciembre,2022,Línea 3,Boleto,3695
2022-12-31,Diciembre,2022,Línea 3,Prepago,1226
2022-12-31,Diciembre,2022,Línea 3,Gratuidad,2546
2022-12-31,Diciembre,2022,Línea 4,Boleto,7653
2022-12-31,Diciembre,2022,Línea 4,Prepago,794
2022-12-31,Diciembre,2022,Línea 4,Gratuidad,2963
2022-12-31,Diciembre,2022,Línea 5,Boleto,2755
2022-12-31,Diciembre,2022,Línea 5,Prepago,660
2022-12-31,Diciembre,2022,Línea 5,Gratuidad,1236
2022-12-31,Diciembre,2022,Línea 6,Boleto,3922
2022-12-31,Diciembre,2022,Línea 6,Prepago,442
2022-12-31,Diciembre,2022,Línea 6,Gratuidad,1386
2022-12-31,Diciembre,2022,Línea 7,Boleto,8052
2022-12-31,Diciembre,2022,Línea 7,Prepago,723
2022-12-31,Diciembre,2022,Línea 7,Gratuidad,2348
2022-12-31,Diciembre,2022,Línea 8,Boleto,0
2022-12-31,Diciembre,2022,Línea 8,Prepago,0
2022-12-31,Diciembre,2022,Línea 8,Gratuidad,0
2022-12-31,Diciembre,2022,Línea 9,Boleto,2968
2022-12-31,Diciembre,2022,Línea 9,Prepago,991
2022-12-31,Diciembre,2022,Línea 9,Gratuidad,2298
2022-12-31,Diciembre,2022,Línea 10,Boleto,0
2022-12-31,Diciembre,2022,Línea 10,Prepago,30988
2022-12-31,Diciembre,2022,Línea 10,Gratuidad,3734
2023-01-01,Enero,2023,Línea 1,Boleto,16613
2023-01-01,Enero,2023,Línea 1,Prepago,5968
2023-01-01,Enero,2023,Línea 1,Gratuidad,6971
2023-01-01,Enero,2023,Línea 1 Nochebús,Boleto,0
2023-01-01,Enero,2023,Línea 1 Nochebús,Prepago,11
2023-01-01,Enero,2023,Línea 1 Nochebús,Gratuidad,0
2023-01-01,Enero,2023,Línea 2,Boleto,5212
2023-01-01,Enero,2023,Línea 2,Prepago,1858
2023-01-01,Enero,2023,Línea 2,Gratuidad,1860
2023-01-01,Enero,2023,Línea 3,Boleto,3091
2023-01-01,Enero,2023,Línea 3,Prepago,649
2023-01-01,Enero,2023,Línea 3,Gratuidad,1864
2023-01-01,Enero,2023,Línea 4,Boleto,4773
2023-01-01,Enero,2023,Línea 4,Prepago,591
2023-01-01,Enero,2023,Línea 4,Gratuidad,1854
2023-01-01,Enero,2023,Línea 5,Boleto,3936
2023-01-01,Enero,2023,Línea 5,Prepago,1117
2023-01-01,Enero,2023,Línea 5,Gratuidad,2263
2023-01-01,Enero,2023,Línea 6,Boleto,2208
2023-01-01,Enero,2023,Línea 6,Prepago,320
2023-01-01,Enero,2023,Línea 6,Gratuidad,591
2023-01-01,Enero,2023,Línea 7,Boleto,9504
2023-01-01,Enero,2023,Línea 7,Prepago,776
2023-01-01,Enero,2023,Línea 7,Gratuidad,2266
2023-01-01,Enero,2023,Línea 8,Boleto,0
2023-01-01,Enero,2023,Línea 8,Prepago,0
2023-01-01,Enero,2023,Línea 8,Gratuidad,0
2023-01-01,Enero,2023,Línea 9,Boleto,2768
2023-01-01,Enero,2023,Línea 9,Prepago,526
2023-01-01,Enero,2023,Línea 9,Gratuidad,1393
2023-01-01,Enero,2023,Línea 10,Boleto,0
2023-01-01,Enero,2023,Línea 10,Prepago,18994
2023-01-01,Enero,2023,Línea 10,Gratuidad,2239
2023-01-02,Enero,2023,Línea 1,Boleto,33935
2023-01-02,Enero,2023,Línea 1,Prepago,14223
2023-01-02,Enero,2023,Línea 1,Gratuidad,14868
2023-01-02,Enero,2023,Línea 1 Nochebús,Boleto,528
2023-01-02,Enero,2023,Línea 1 Nochebús,Prepago,107
2023-01-02,Enero,2023,Línea 1 Nochebús,Gratuidad,0
2023-01-02,Enero,2023,Línea 2,Boleto,12436
2023-01-02,Enero,2023,Línea 2,Prepago,5956
2023-01-02,Enero,2023,Línea 2,Gratuidad,4839
2023-01-02,Enero,2023,Línea 3,Boleto,5864
2023-01-02,Enero,2023,Línea 3,Prepago,1961
2023-01-02,Enero,2023,Línea 3,Gratuidad,3901
2023-01-02,Enero,2023,Línea 4,Boleto,10957
2023-01-02,Enero,2023,Línea 4,Prepago,1286
2023-01-02,Enero,2023,Línea 4,Gratuidad,4233
2023-01-02,Enero,2023,Línea 5,Boleto,6135
2023-01-02,Enero,2023,Línea 5,Prepago,2483
2023-01-02,Enero,2023,Línea 5,Gratuidad,3859
2023-01-02,Enero,2023,Línea 6,Boleto,5574
2023-01-02,Enero,2023,Línea 6,Prepago,836
2023-01-02,Enero,2023,Línea 6,Gratuidad,1499
2023-01-02,Enero,2023,Línea 7,Boleto,12236
2023-01-02,Enero,2023,Línea 7,Prepago,1202
2023-01-02,Enero,2023,Línea 7,Gratuidad,2962
2023-01-02,Enero,2023,Línea 8,Boleto,0
2023-01-02,Enero,2023,Línea 8,Prepago,43
2023-01-02,Enero,2023,Línea 8,Gratuidad,2
2023-01-02,Enero,2023,Línea 9,Boleto,4394
2023-01-02,Enero,2023,Línea 9,Prepago,1271
2023-01-02,Enero,2023,Línea 9,Gratuidad,2395
2023-01-02,Enero,2023,Línea 10,Boleto,0
2023-01-02,Enero,2023,Línea 10,Prepago,49668
2023-01-02,Enero,2023,Línea 10,Gratuidad,5300
2023-01-03,Enero,2023,Línea 1,Boleto,37013
2023-01-03,Enero,2023,Línea 1,Prepago,16618
2023-01-03,Enero,2023,Línea 1,Gratuidad,16557
2023-01-03,Enero,2023,Línea 1 Nochebús,Boleto,528
2023-01-03,Enero,2023,Línea 1 Nochebús,Prepago,147
2023-01-03,Enero,2023,Línea 1 Nochebús,Gratuidad,0
2023-01-03,Enero,2023,Línea 2,Boleto,14748
2023-01-03,Enero,2023,Línea 2,Prepago,7210
2023-01-03,Enero,2023,Línea 2,Gratuidad,5777
2023-01-03,Enero,2023,Línea 3,Boleto,5465
2023-01-03,Enero,2023,Línea 3,Prepago,2598
2023-01-03,Enero,2023,Línea 3,Gratuidad,4020
2023-01-03,Enero,2023,Línea 4,Boleto,12102
2023-01-03,Enero,2023,Línea 4,Prepago,1526
2023-01-03,Enero,2023,Línea 4,Gratuidad,4711
2023-01-03,Enero,2023,Línea 5,Boleto,7062
2023-01-03,Enero,2023,Línea 5,Prepago,3283
2023-01-03,Enero,2023,Línea 5,Gratuidad,4633
2023-01-03,Enero,2023,Línea 6,Boleto,4955
2023-01-03,Enero,2023,Línea 6,Prepago,818
