fecha,mes,anio,servicio,tipo_pago,afluencia
2022-10-07,Octubre,2022,Atenea,Boleto,14809
2022-10-07,Octubre,2022,Atenea,Prepago,50
2022-10-07,Octubre,2022,Atenea,Gratuidad,3086
2022-10-07,Octubre,2022,Ecoatenea,Boleto,586
2022-10-07,Octubre,2022,Ecoatenea,Prepago,65
2022-10-07,Octubre,2022,Ecoatenea,Gratuidad,123
2022-10-07,Octubre,2022,Ecobús,Boleto,28459
2022-10-07,Octubre,2022,Ecobús,Prepago,1840
2022-10-07,Octubre,2022,Ecobús,Gratuidad,5952
2022-10-07,Octubre,2022,Expdirecto,Boleto,3027
2022-10-07,Octubre,2022,Expdirecto,Prepago,557
2022-10-07,Octubre,2022,Expdirecto,Gratuidad,636
2022-10-07,Octubre,2022,Expreso,Boleto,82823
2022-10-07,Octubre,2022,Expreso,Prepago,4510
2022-10-07,Octubre,2022,Expreso,Gratuidad,17312
2022-10-07,Octubre,2022,Nochebús,Boleto,942
2022-10-07,Octubre,2022,Nochebús,Prepago,8
2022-10-07,Octubre,2022,Nochebús,Gratuidad,72
2022-10-07,Octubre,2022,Ordinario,Boleto,69795
2022-10-07,Octubre,2022,Ordinario,Prepago,646
2022-10-07,Octubre,2022,Ordinario,Gratuidad,14551
2022-10-07,Octubre,2022,S/Metro,Boleto,139858
2022-10-07,Octubre,2022,S/Metro,Prepago,28342
2022-10-07,Octubre,2022,S/Metro,Gratuidad,29262
2022-10-08,Octubre,2022,Servicios Temporales,Boleto,5803
2022-10-08,Octubre,2022,Servicios Temporales,Prepago,25
2022-10-08,Octubre,2022,Servicios Temporales,Gratuidad,1209
2022-10-08,Octubre,2022,Atenea,Boleto,3783
2022-10-08,Octubre,2022,Atenea,Prepago,7
2022-10-08,Octubre,2022,Atenea,Gratuidad,789
2022-10-08,Octubre,2022,Ecoatenea,Boleto,0
2022-10-08,Octubre,2022,Ecoatenea,Prepago,0
2022-10-08,Octubre,2022,Ecoatenea,Gratuidad,0
2022-10-08,Octubre,2022,Ecobús,Boleto,21327
2022-10-08,Octubre,2022,Ecobús,Prepago,1156
2022-10-08,Octubre,2022,Ecobús,Gratuidad,4456
2022-10-08,Octubre,2022,Expdirecto,Boleto,891
2022-10-08,Octubre,2022,Expdirecto,Prepago,110
2022-10-08,Octubre,2022,Expdirecto,Gratuidad,186
2022-10-08,Octubre,2022,Expreso,Boleto,50572
2022-10-08,Octubre,2022,Expreso,Prepago,2431
2022-10-08,Octubre,2022,Expreso,Gratuidad,10569
2022-10-08,Octubre,2022,Nochebús,Boleto,1194
2022-10-08,Octubre,2022,Nochebús,Prepago,4
2022-10-08,Octubre,2022,Nochebús,Gratuidad,90
2022-10-08,Octubre,2022,Ordinario,Boleto,36404
2022-10-08,Octubre,2022,Ordinario,Prepago,440
2022-10-08,Octubre,2022,Ordinario,Gratuidad,7587
2022-10-08,Octubre,2022,S/Metro,Boleto,133622
2022-10-08,Octubre,2022,S/Metro,Prepago,22109
2022-10-08,Octubre,2022,S/Metro,Gratuidad,27904
2022-10-09,Octubre,2022,Servicios Temporales,Boleto,4265
2022-10-09,Octubre,2022,Servicios Temporales,Prepago,13
2022-10-09,Octubre,2022,Servicios Temporales,Gratuidad,888
2022-10-09,Octubre,2022,Atenea,Boleto,2219
2022-10-09,Octubre,2022,Atenea,Prepago,0
2022-10-09,Octubre,2022,Atenea,Gratuidad,462
2022-10-09,Octubre,2022,Ecoatenea,Boleto,541
2022-10-09,Octubre,2022,Ecoatenea,Prepago,70
2022-10-09,Octubre,2022,Ecoatenea,Gratuidad,113
2022-10-09,Octubre,2022,Ecobús,Boleto,12164
2022-10-09,Octubre,2022,Ecobús,Prepago,973
2022-10-09,Octubre,2022,Ecobús,Gratuidad,2545
2022-10-09,Octubre,2022,Expdirecto,Boleto,0
2022-10-09,Octubre,2022,Expdirecto,Prepago,0
2022-10-09,Octubre,2022,Expdirecto,Gratuidad,0
2022-10-09,Octubre,2022,Expreso,Boleto,42890
2022-10-09,Octubre,2022,Expreso,Prepago,1716
2022-10-09,Octubre,2022,Expreso,Gratuidad,8959
2022-10-09,Octubre,2022,Nochebús,Boleto,1149
2022-10-09,Octubre,2022,Nochebús,Prepago,14
2022-10-09,Octubre,2022,Nochebús,Gratuidad,87
2022-10-09,Octubre,2022,Ordinario,Boleto,26906
2022-10-09,Octubre,2022,Ordinario,Prepago,242
2022-10-09,Octubre,2022,Ordinario,Gratuidad,5606
2022-10-09,Octubre,2022,S/Metro,Boleto,95857
2022-10-09,Octubre,2022,S/Metro,Prepago,15365
2022-10-09,Octubre,2022,S/Metro,Gratuidad,20015
2022-10-10,Octubre,2022,Servicios Temporales,Boleto,7463
2022-10-10,Octubre,2022,Servicios Temporales,Prepago,23
2022-10-10,Octubre,2022,Servicios Temporales,Gratuidad,1555
2022-10-10,Octubre,2022,Atenea,Boleto,13648
2022-10-10,Octubre,2022,Atenea,Prepago,24
2022-10-10,Octubre,2022,Atenea,Gratuidad,2843
2022-10-10,Octubre,2022,Ecoatenea,Boleto,990
2022-10-10,Octubre,2022,Ecoatenea,Prepago,134
2022-10-10,Octubre,2022,Ecoatenea,Gratuidad,206
2022-10-10,Octubre,2022,Ecobús,Boleto,29335
2022-10-10,Octubre,2022,Ecobús,Prepago,1881
2022-10-10,Octubre,2022,Ecobús,Gratuidad,6123
2022-10-10,Octubre,2022,Expdirecto,Boleto,3176
2022-10-10,Octubre,2022,Expdirecto,Prepago,558
2022-10-10,Octubre,2022,Expdirecto,Gratuidad,666
2022-10-10,Octubre,2022,Expreso,Boleto,95360
2022-10-10,Octubre,2022,Expreso,Prepago,5401
2022-10-10,Octubre,2022,Expreso,Gratuidad,19920
2022-10-10,Octubre,2022,Nochebús,Boleto,567
2022-10-10,Octubre,2022,Nochebús,Prepago,4
2022-10-10,Octubre,2022,Nochebús,Gratuidad,43
2022-10-10,Octubre,2022,Ordinario,Boleto,70606
2022-10-10,Octubre,2022,Ordinario,Prepago,727
2022-10-10,Octubre,2022,Ordinario,Gratuidad,14722
2022-10-10,Octubre,2022,S/Metro,Boleto,139642
2022-10-10,Octubre,2022,S/Metro,Prepago,27630
2022-10-10,Octubre,2022,S/Metro,Gratuidad,29188
2022-10-11,Octubre,2022,Servicios Temporales,Boleto,6234
2022-10-11,Octubre,2022,Servicios Temporales,Prepago,21
2022-10-11,Octubre,2022,Servicios Temporales,Gratuidad,1298
2022-10-11,Octubre,2022,Atenea,Boleto,13762
2022-10-11,Octubre,2022,Atenea,Prepago,23
2022-10-11,Octubre,2022,Atenea,Gratuidad,2866
2022-10-11,Octubre,2022,Ecoatenea,Boleto,622
2022-10-11,Octubre,2022,Ecoatenea,Prepago,76
2022-10-11,Octubre,2022,Ecoatenea,Gratuidad,129
2022-10-11,Octubre,2022,Ecobús,Boleto,29800
2022-10-11,Octubre,2022,Ecobús,Prepago,2021
2022-10-11,Octubre,2022,Ecobús,Gratuidad,6225
2022-10-11,Octubre,2022,Expdirecto,Boleto,3323
2022-10-11,Octubre,2022,Expdirecto,Prepago,680
2022-10-11,Octubre,2022,Expdirecto,Gratuidad,696
2022-10-11,Octubre,2022,Expreso,Boleto,94904
2022-10-11,Octubre,2022,Expreso,Prepago,5586
2022-10-11,Octubre,2022,Expreso,Gratuidad,19839
2022-10-11,Octubre,2022,Nochebús,Boleto,666
2022-10-11,Octubre,2022,Nochebús,Prepago,11
2022-10-11,Octubre,2022,Nochebús,Gratuidad,50
2022-10-11,Octubre,2022,Ordinario,Boleto,68436
2022-10-11,Octubre,2022,Ordinario,Prepago,677
2022-10-11,Octubre,2022,Ordinario,Gratuidad,14267
2022-10-11,Octubre,2022,S/Metro,Boleto,136449
2022-10-11,Octubre,2022,S/Metro,Prepago,28426
2022-10-11,Octubre,2022,S/Metro,Gratuidad,28529
2022-10-12,Octubre,2022,Servicios Temporales,Boleto,6565
2022-10-12,Octubre,2022,Servicios Temporales,Prepago,19
2022-10-12,Octubre,2022,Servicios Temporales,Gratuidad,1368
2022-10-12,Octubre,2022,Atenea,Boleto,14281
2022-10-12,Octubre,2022,Atenea,Prepago,9
2022-10-12,Octubre,2022,Atenea,Gratuidad,2973
2022-10-12,Octubre,2022,Ecoatenea,Boleto,813
2022-10-12,Octubre,2022,Ecoatenea,Prepago,115
2022-10-12,Octubre,2022,Ecoatenea,Gratuidad,169
2022-10-12,Octubre,2022,Ecobús,Boleto,29341
2022-10-12,Octubre,2022,Ecobús,Prepago,2059
2022-10-12,Octubre,2022,Ecobús,Gratuidad,6130
2022-10-12,Octubre,2022,Expdirecto,Boleto,3226
2022-10-12,Octubre,2022,Expdirecto,Prepago,655
2022-10-12,Octubre,2022,Expdirecto,Gratuidad,678
2022-10-12,Octubre,2022,Expreso,Boleto,97585
2022-10-12,Octubre,2022,Expreso,Prepago,5712
2022-10-12,Octubre,2022,Expreso,Gratuidad,20415
2022-10-12,Octubre,2022,Nochebús,Boleto,694
2022-10-12,Octubre,2022,Nochebús,Prepago,1
2022-10-12,Octubre,2022,Nochebús,Gratuidad,53
2022-10-12,Octubre,2022,Ordinario,Boleto,73868
2022-10-12,Octubre,2022,Ordinario,Prepago,776
2022-10-12,Octubre,2022,Ordinario,Gratuidad,15396
2022-10-12,Octubre,2022,S/Metro,Boleto,135823
2022-10-12,Octubre,2022,S/Metro,Prepago,28655
2022-10-12,Octubre,2022,S/Metro,Gratuidad,28383
2022-10-13,Octubre,2022,Servicios Temporales,Boleto,6436
2022-10-13,Octubre,2022,Servicios Temporales,Prepago,2
2022-10-13,Octubre,2022,Servicios Temporales,Gratuidad,1339
2022-10-13,Octubre,2022,Atenea,Boleto,12104
2022-10-13,Octubre,2022,Atenea,Prepago,0
2022-10-13,Octubre,2022,Atenea,Gratuidad,2520
2022-10-13,Octubre,2022,Ecoatenea,Boleto,1116
2022-10-13,Octubre,2022,Ecoatenea,Prepago,167
2022-10-13,Octubre,2022,Ecoatenea,Gratuidad,232
2022-10-13,Octubre,2022,Ecobús,Boleto,30336
2022-10-13,Octubre,2022,Ecobús,Prepago,2096
2022-10-13,Octubre,2022,Ecobús,Gratuidad,6341
2022-10-13,Octubre,2022,Expdirecto,Boleto,3331
2022-10-13,Octubre,2022,Expdirecto,Prepago,663
2022-10-13,Octubre,2022,Expdirecto,Gratuidad,700
2022-10-13,Octubre,2022,Expreso,Boleto,106058
2022-10-13,Octubre,2022,Expreso,Prepago,5031
2022-10-13,Octubre,2022,Expreso,Gratuidad,22171
2022-10-13,Octubre,2022,Nochebús,Boleto,986
2022-10-13,Octubre,2022,Nochebús,Prepago,39
2022-10-13,Octubre,2022,Nochebús,Gratuidad,76
2022-10-13,Octubre,2022,Ordinario,Boleto,73760
2022-10-13,Octubre,2022,Ordinario,Prepago,699
2022-10-13,Octubre,2022,Ordinario,Gratuidad,15377
2022-10-13,Octubre,2022,S/Metro,Boleto,138499
2022-10-13,Octubre,2022,S/Metro,Prepago,28397
2022-10-13,Octubre,2022,S/Metro,Gratuidad,28973
2022-10-14,Octubre,2022,Servicios Temporales,Boleto,5798
2022-10-14,Octubre,2022,Servicios Temporales,Prepago,14
2022-10-14,Octubre,2022,Servicios Temporales,Gratuidad,1209
2022-10-14,Octubre,2022,Atenea,Boleto,12148
2022-10-14,Octubre,2022,Atenea,Prepago,0
2022-10-14,Octubre,2022,Atenea,Gratuidad,2528
2022-10-14,Octubre,2022,Ecoatenea,Boleto,1402
2022-10-14,Octubre,2022,Ecoatenea,Prepago,206
2022-10-14,Octubre,2022,Ecoatenea,Gratuidad,293
2022-10-14,Octubre,2022,Ecobús,Boleto,30924
2022-10-14,Octubre,2022,Ecobús,Prepago,1957
2022-10-14,Octubre,2022,Ecobús,Gratuidad,6464
2022-10-14,Octubre,2022,Expdirecto,Boleto,2995
2022-10-14,Octubre,2022,Expdirecto,Prepago,555
2022-10-14,Octubre,2022,Expdirecto,Gratuidad,628
2022-10-14,Octubre,2022,Expreso,Boleto,103133
2022-10-14,Octubre,2022,Expreso,Prepago,5001
2022-10-14,Octubre,2022,Expreso,Gratuidad,21543
2022-10-14,Octubre,2022,Nochebús,Boleto,917
2022-10-14,Octubre,2022,Nochebús,Prepago,5
2022-10-14,Octubre,2022,Nochebús,Gratuidad,70
2022-10-14,Octubre,2022,Ordinario,Boleto,76364
2022-10-14,Octubre,2022,Ordinario,Prepago,903
2022-10-14,Octubre,2022,Ordinario,Gratuidad,15916
2022-10-14,Octubre,2022,S/Metro,Boleto,146757
2022-10-14,Octubre,2022,S/Metro,Prepago,28343
2022-10-14,Octubre,2022,S/Metro,Gratuidad,30676
2022-10-15,Octubre,2022,Servicios Temporales,Boleto,3543
2022-10-15,Octubre,2022,Servicios Temporales,Prepago,20
2022-10-15,Octubre,2022,Servicios Temporales,Gratuidad,738
2022-10-15,Octubre,2022,Atenea,Boleto,5028
2022-10-15,Octubre,2022,Atenea,Prepago,0
2022-10-15,Octubre,2022,Atenea,Gratuidad,1046
2022-10-15,Octubre,2022,Ecoatenea,Boleto,588
2022-10-15,Octubre,2022,Ecoatenea,Prepago,106
2022-10-15,Octubre,2022,Ecoatenea,Gratuidad,122
2022-10-15,Octubre,2022,Ecobús,Boleto,21833
2022-10-15,Octubre,2022,Ecobús,Prepago,1217
2022-10-15,Octubre,2022,Ecobús,Gratuidad,4560
2022-10-15,Octubre,2022,Expdirecto,Boleto,979
2022-10-15,Octubre,2022,Expdirecto,Prepago,99
2022-10-15,Octubre,2022,Expdirecto,Gratuidad,206
2022-10-15,Octubre,2022,Expreso,Boleto,57155
2022-10-15,Octubre,2022,Expreso,Prepago,3045
2022-10-15,Octubre,2022,Expreso,Gratuidad,11955
2022-10-15,Octubre,2022,Nochebús,Boleto,1347
2022-10-15,Octubre,2022,Nochebús,Prepago,21
2022-10-15,Octubre,2022,Nochebús,Gratuidad,103
2022-10-15,Octubre,2022,Ordinario,Boleto,37946
2022-10-15,Octubre,2022,Ordinario,Prepago,373
2022-10-15,Octubre,2022,Ordinario,Gratuidad,7905
2022-10-15,Octubre,2022,S/Metro,Boleto,132665
2022-10-15,Octubre,2022,S/Metro,Prepago,21225
2022-10-15,Octubre,2022,S/Metro,Gratuidad,27707
2022-10-16,Octubre,2022,Servicios Temporales,Boleto,3316
2022-10-16,Octubre,2022,Servicios Temporales,Prepago,32
2022-10-16,Octubre,2022,Servicios Temporales,Gratuidad,691
2022-10-16,Octubre,2022,Atenea,Boleto,2707
2022-10-16,Octubre,2022,Atenea,Prepago,0
2022-10-16,Octubre,2022,Atenea,Gratuidad,563
2022-10-16,Octubre,2022,Ecoatenea,Boleto,484
2022-10-16,Octubre,2022,Ecoatenea,Prepago,63
2022-10-16,Octubre,2022,Ecoatenea,Gratuidad,101
2022-10-16,Octubre,2022,Ecobús,Boleto,14202
2022-10-16,Octubre,2022,Ecobús,Prepago,1068
2022-10-16,Octubre,2022,Ecobús,Gratuidad,2966
2022-10-16,Octubre,2022,Expdirecto,Boleto,0
2022-10-16,Octubre,2022,Expdirecto,Prepago,0
2022-10-16,Octubre,2022,Expdirecto,Gratuidad,0
2022-10-16,Octubre,2022,Expreso,Boleto,46897
2022-10-16,Octubre,2022,Expreso,Prepago,1786
2022-10-16,Octubre,2022,Expreso,Gratuidad,9794
2022-10-16,Octubre,2022,Nochebús,Boleto,1370
2022-10-16,Octubre,2022,Nochebús,Prepago,19
2022-10-16,Octubre,2022,Nochebús,Gratuidad,105
2022-10-16,Octubre,2022,Ordinario,Boleto,29437
2022-10-16,Octubre,2022,Ordinario,Prepago,277
2022-10-16,Octubre,2022,Ordinario,Gratuidad,6133
2022-10-16,Octubre,2022,S/Metro,Boleto,99662
2022-10-16,Octubre,2022,S/Metro,Prepago,16491
2022-10-16,Octubre,2022,S/Metro,Gratuidad,20811
2022-10-17,Octubre,2022,Servicios Temporales,Boleto,6790
2022-10-17,Octubre,2022,Servicios Temporales,Prepago,28
2022-10-17,Octubre,2022,Servicios Temporales,Gratuidad,1415
2022-10-17,Octubre,2022,Atenea,Boleto,11471
2022-10-17,Octubre,2022,Atenea,Prepago,22
2022-10-17,Octubre,2022,Atenea,Gratuidad,2392
2022-10-17,Octubre,2022,Ecoatenea,Boleto,873
2022-10-17,Octubre,2022,Ecoatenea,Prepago,124
2022-10-17,Octubre,2022,Ecoatenea,Gratuidad,182
2022-10-17,Octubre,2022,Ecobús,Boleto,30499
2022-10-17,Octubre,2022,Ecobús,Prepago,2194
2022-10-17,Octubre,2022,Ecobús,Gratuidad,6374
2022-10-17,Octubre,2022,Expdirecto,Boleto,3339
2022-10-17,Octubre,2022,Expdirecto,Prepago,668
2022-10-17,Octubre,2022,Expdirecto,Gratuidad,702
2022-10-17,Octubre,2022,Expreso,Boleto,102556
2022-10-17,Octubre,2022,Expreso,Prepago,5432
2022-10-17,Octubre,2022,Expreso,Gratuidad,21431
2022-10-17,Octubre,2022,Nochebús,Boleto,699
2022-10-17,Octubre,2022,Nochebús,Prepago,15
2022-10-17,Octubre,2022,Nochebús,Gratuidad,54
2022-10-17,Octubre,2022,Ordinario,Boleto,75384
2022-10-17,Octubre,2022,Ordinario,Prepago,904
2022-10-17,Octubre,2022,Ordinario,Gratuidad,15711
2022-10-17,Octubre,2022,S/Metro,Boleto,144261
2022-10-17,Octubre,2022,S/Metro,Prepago,28342
2022-10-17,Octubre,2022,S/Metro,Gratuidad,30168
2022-10-18,Octubre,2022,Servicios Temporales,Boleto,7362
2022-10-18,Octubre,2022,Servicios Temporales,Prepago,26
2022-10-18,Octubre,2022,Servicios Temporales,Gratuidad,1533
2022-10-18,Octubre,2022,Atenea,Boleto,11952
2022-10-18,Octubre,2022,Atenea,Prepago,55
2022-10-18,Octubre,2022,Atenea,Gratuidad,2490
2022-10-18,Octubre,2022,Ecoatenea,Boleto,630
2022-10-18,Octubre,2022,Ecoatenea,Prepago,105
2022-10-18,Octubre,2022,Ecoatenea,Gratuidad,131
2022-10-18,Octubre,2022,Ecobús,Boleto,30140
2022-10-18,Octubre,2022,Ecobús,Prepago,2173
2022-10-18,Octubre,2022,Ecobús,Gratuidad,6303
2022-10-18,Octubre,2022,Expdirecto,Boleto,3368
2022-10-18,Octubre,2022,Expdirecto,Prepago,715
2022-10-18,Octubre,2022,Expdirecto,Gratuidad,712
2022-10-18,Octubre,2022,Expreso,Boleto,96451
2022-10-18,Octubre,2022,Expreso,Prepago,5398
2022-10-18,Octubre,2022,Expreso,Gratuidad,20159
2022-10-18,Octubre,2022,Nochebús,Boleto,585
2022-10-18,Octubre,2022,Nochebús,Prepago,8
2022-10-18,Octubre,2022,Nochebús,Gratuidad,44
2022-10-18,Octubre,2022,Ordinario,Boleto,70131
2022-10-18,Octubre,2022,Ordinario,Prepago,919
2022-10-18,Octubre,2022,Ordinario,Gratuidad,14632
2022-10-18,Octubre,2022,S/Metro,Boleto,137065
2022-10-18,Octubre,2022,S/Metro,Prepago,29092
2022-10-18,Octubre,2022,S/Metro,Gratuidad,28689
2022-10-19,Octubre,2022,Servicios Temporales,Boleto,7034
2022-10-19,Octubre,2022,Servicios Temporales,Prepago,41
2022-10-19,Octubre,2022,Servicios Temporales,Gratuidad,1464
2022-10-19,Octubre,2022,Atenea,Boleto,11854
2022-10-19,Octubre,2022,Atenea,Prepago,45
2022-10-19,Octubre,2022,Atenea,Gratuidad,2469
2022-10-19,Octubre,2022,Ecoatenea,Boleto,429
2022-10-19,Octubre,2022,Ecoatenea,Prepago,74
2022-10-19,Octubre,2022,Ecoatenea,Gratuidad,90
2022-10-19,Octubre,2022,Ecobús,Boleto,30650
2022-10-19,Octubre,2022,Ecobús,Prepago,2278
2022-10-19,Octubre,2022,Ecobús,Gratuidad,6399
2022-10-19,Octubre,2022,Expdirecto,Boleto,3356
2022-10-19,Octubre,2022,Expdirecto,Prepago,707
2022-10-19,Octubre,2022,Expdirecto,Gratuidad,702
2022-10-19,Octubre,2022,Expreso,Boleto,100507
2022-10-19,Octubre,2022,Expreso,Prepago,5751
2022-10-19,Octubre,2022,Expreso,Gratuidad,20999
2022-10-19,Octubre,2022,Nochebús,Boleto,729
2022-10-19,Octubre,2022,Nochebús,Prepago,9
2022-10-19,Octubre,2022,Nochebús,Gratuidad,55
2022-10-19,Octubre,2022,Ordinario,Boleto,73091
2022-10-19,Octubre,2022,Ordinario,Prepago,887
2022-10-19,Octubre,2022,Ordinario,Gratuidad,15228
2022-10-19,Octubre,2022,S/Metro,Boleto,138533
2022-10-19,Octubre,2022,S/Metro,Prepago,28666
2022-10-19,Octubre,2022,S/Metro,Gratuidad,28957
2022-10-20,Octubre,2022,Servicios Temporales,Boleto,6532
2022-10-20,Octubre,2022,Servicios Temporales,Prepago,18
2022-10-20,Octubre,2022,Servicios Temporales,Gratuidad,1359
2022-10-20,Octubre,2022,Atenea,Boleto,11958
2022-10-20,Octubre,2022,Atenea,Prepago,33
2022-10-20,Octubre,2022,Atenea,Gratuidad,2492
2022-10-20,Octubre,2022,Ecoatenea,Boleto,510
2022-10-20,Octubre,2022,Ecoatenea,Prepago,89
2022-10-20,Octubre,2022,Ecoatenea,Gratuidad,106
2022-10-20,Octubre,2022,Ecobús,Boleto,28601
2022-10-20,Octubre,2022,Ecobús,Prepago,2451
2022-10-20,Octubre,2022,Ecobús,Gratuidad,5984
2022-10-20,Octubre,2022,Expdirecto,Boleto,3356
2022-10-20,Octubre,2022,Expdirecto,Prepago,664
2022-10-20,Octubre,2022,Expdirecto,Gratuidad,703
2022-10-20,Octubre,2022,Expreso,Boleto,102980
2022-10-20,Octubre,2022,Expreso,Prepago,5783
2022-10-20,Octubre,2022,Expreso,Gratuidad,21531
2022-10-20,Octubre,2022,Nochebús,Boleto,954
2022-10-20,Octubre,2022,Nochebús,Prepago,11
2022-10-20,Octubre,2022,Nochebús,Gratuidad,72
2022-10-20,Octubre,2022,Ordinario,Boleto,72805
2022-10-20,Octubre,2022,Ordinario,Prepago,901
2022-10-20,Octubre,2022,Ordinario,Gratuidad,15176
2022-10-20,Octubre,2022,S/Metro,Boleto,142651
2022-10-20,Octubre,2022,S/Metro,Prepago,28521
2022-10-20,Octubre,2022,S/Metro,Gratuidad,29838
2022-10-21,Octubre,2022,Servicios Temporales,Boleto,6331
2022-10-21,Octubre,2022,Servicios Temporales,Prepago,21
2022-10-21,Octubre,2022,Servicios Temporales,Gratuidad,1318
2022-10-21,Octubre,2022,Atenea,Boleto,10290
2022-10-21,Octubre,2022,Atenea,Prepago,30
2022-10-21,Octubre,2022,Atenea,Gratuidad,2142
2022-10-21,Octubre,2022,Ecoatenea,Boleto,1238
2022-10-21,Octubre,2022,Ecoatenea,Prepago,183
2022-10-21,Octubre,2022,Ecoatenea,Gratuidad,259
2022-10-21,Octubre,2022,Ecobús,Boleto,29942
2022-10-21,Octubre,2022,Ecobús,Prepago,1965
2022-10-21,Octubre,2022,Ecobús,Gratuidad,6253
2022-10-21,Octubre,2022,Expdirecto,Boleto,3085
2022-10-21,Octubre,2022,Expdirecto,Prepago,583
2022-10-21,Octubre,2022,Expdirecto,Gratuidad,646
2022-10-21,Octubre,2022,Expreso,Boleto,101929
2022-10-21,Octubre,2022,Expreso,Prepago,5818
2022-10-21,Octubre,2022,Expreso,Gratuidad,21327
2022-10-21,Octubre,2022,Nochebús,Boleto,1089
2022-10-21,Octubre,2022,Nochebús,Prepago,18
2022-10-21,Octubre,2022,Nochebús,Gratuidad,84
2022-10-21,Octubre,2022,Ordinario,Boleto,73013
2022-10-21,Octubre,2022,Ordinario,Prepago,796
2022-10-21,Octubre,2022,Ordinario,Gratuidad,15213
2022-10-21,Octubre,2022,S/Metro,Boleto,144731
2022-10-21,Octubre,2022,S/Metro,Prepago,27519
2022-10-21,Octubre,2022,S/Metro,Gratuidad,30242
2022-10-22,Octubre,2022,Servicios Temporales,Boleto,4557
2022-10-22,Octubre,2022,Servicios Temporales,Prepago,22
2022-10-22,Octubre,2022,Servicios Temporales,Gratuidad,949
2022-10-22,Octubre,2022,Atenea,Boleto,2402
2022-10-22,Octubre,2022,Atenea,Prepago,4
2022-10-22,Octubre,2022,Atenea,Gratuidad,500
2022-10-22,Octubre,2022,Ecoatenea,Boleto,629
2022-10-22,Octubre,2022,Ecoatenea,Prepago,84
2022-10-22,Octubre,2022,Ecoatenea,Gratuidad,131
2022-10-22,Octubre,2022,Ecobús,Boleto,19866
2022-10-22,Octubre,2022,Ecobús,Prepago,1314
2022-10-22,Octubre,2022,Ecobús,Gratuidad,4150
2022-10-22,Octubre,2022,Expdirecto,Boleto,990
2022-10-22,Octubre,2022,Expdirecto,Prepago,103
2022-10-22,Octubre,2022,Expdirecto,Gratuidad,208
2022-10-22,Octubre,2022,Expreso,Boleto,55114
2022-10-22,Octubre,2022,Expreso,Prepago,3178
2022-10-22,Octubre,2022,Expreso,Gratuidad,11525
2022-10-22,Octubre,2022,Nochebús,Boleto,1279
2022-10-22,Octubre,2022,Nochebús,Prepago,35
2022-10-22,Octubre,2022,Nochebús,Gratuidad,97
2022-10-22,Octubre,2022,Ordinario,Boleto,34040
2022-10-22,Octubre,2022,Ordinario,Prepago,320
2022-10-22,Octubre,2022,Ordinario,Gratuidad,7088
2022-10-22,Octubre,2022,S/Metro,Boleto,143509
2022-10-22,Octubre,2022,S/Metro,Prepago,23059
2022-10-22,Octubre,2022,S/Metro,Gratuidad,29956
2022-10-23,Octubre,2022,Servicios Temporales,Boleto,3371
2022-10-23,Octubre,2022,Servicios Temporales,Prepago,25
2022-10-23,Octubre,2022,Servicios Temporales,Gratuidad,702
2022-10-23,Octubre,2022,Atenea,Boleto,2976
2022-10-23,Octubre,2022,Atenea,Prepago,0
2022-10-23,Octubre,2022,Atenea,Gratuidad,620
2022-10-23,Octubre,2022,Ecoatenea,Boleto,471
2022-10-23,Octubre,2022,Ecoatenea,Prepago,75
2022-10-23,Octubre,2022,Ecoatenea,Gratuidad,98
2022-10-23,Octubre,2022,Ecobús,Boleto,13097
2022-10-23,Octubre,2022,Ecobús,Prepago,823
2022-10-23,Octubre,2022,Ecobús,Gratuidad,2737
2022-10-23,Octubre,2022,Expdirecto,Boleto,0
2022-10-23,Octubre,2022,Expdirecto,Prepago,0
2022-10-23,Octubre,2022,Expdirecto,Gratuidad,0
2022-10-23,Octubre,2022,Expreso,Boleto,47708
2022-10-23,Octubre,2022,Expreso,Prepago,2188
2022-10-23,Octubre,2022,Expreso,Gratuidad,9964
2022-10-23,Octubre,2022,Nochebús,Boleto,1300
2022-10-23,Octubre,2022,Nochebús,Prepago,39
2022-10-23,Octubre,2022,Nochebús,Gratuidad,100
2022-10-23,Octubre,2022,Ordinario,Boleto,28445
2022-10-23,Octubre,2022,Ordinario,Prepago,268
2022-10-23,Octubre,2022,Ordinario,Gratuidad,5926
2022-10-23,Octubre,2022,S/Metro,Boleto,101454
2022-10-23,Octubre,2022,S/Metro,Prepago,16528
2022-10-23,Octubre,2022,S/Metro,Gratuidad,21195
2022-10-24,Octubre,2022,Servicios Temporales,Boleto,5553
2022-10-24,Octubre,2022,Servicios Temporales,Prepago,37
2022-10-24,Octubre,2022,Servicios Temporales,Gratuidad,1157
2022-10-24,Octubre,2022,Atenea,Boleto,10002
2022-10-24,Octubre,2022,Atenea,Prepago,13
2022-10-24,Octubre,2022,Atenea,Gratuidad,2083
2022-10-24,Octubre,2022,Ecoatenea,Boleto,1529
2022-10-24,Octubre,2022,Ecoatenea,Prepago,241
2022-10-24,Octubre,2022,Ecoatenea,Gratuidad,319
2022-10-24,Octubre,2022,Ecobús,Boleto,29160
2022-10-24,Octubre,2022,Ecobús,Prepago,2222
2022-10-24,Octubre,2022,Ecobús,Gratuidad,6090
2022-10-24,Octubre,2022,Expdirecto,Boleto,3327
2022-10-24,Octubre,2022,Expdirecto,Prepago,659
